_time,_value,_field,location
2023-04-27T03:05:00Z,33.28333333,humidity,bed
2023-04-27T03:10:00Z,33.305,humidity,bed
2023-04-27T03:15:00Z,33.34736842,humidity,bed
2023-04-27T03:20:00Z,33.31176471,humidity,bed
2023-04-27T03:25:00Z,33.25789474,humidity,bed
2023-04-27T03:30:00Z,33.325,humidity,bed
2023-04-27T03:35:00Z,33.19,humidity,bed
2023-04-27T03:40:00Z,33.21764706,humidity,bed
2023-04-27T03:45:00Z,33.01666667,humidity,bed
2023-04-27T03:50:00Z,32.965,humidity,bed
2023-04-27T03:55:00Z,32.9,humidity,bed
2023-04-27T04:00:00Z,32.94375,humidity,bed
2023-04-27T04:05:00Z,33.15263158,humidity,bed
2023-04-27T04:10:00Z,33.215,humidity,bed
2023-04-27T04:15:00Z,33.52,humidity,bed
2023-04-27T04:20:00Z,33.725,humidity,bed
2023-04-27T04:25:00Z,33.45789474,humidity,bed
2023-04-27T04:30:00Z,33.31,humidity,bed
2023-04-27T04:35:00Z,33.01578947,humidity,bed
2023-04-27T04:40:00Z,32.75294118,humidity,bed
2023-04-27T04:45:00Z,32.56842105,humidity,bed
2023-04-27T04:50:00Z,32.41,humidity,bed
2023-04-27T04:55:00Z,32.06315789,humidity,bed
2023-04-27T05:00:00Z,31.78823529,humidity,bed
2023-04-27T05:05:00Z,31.48888889,humidity,bed
2023-04-27T05:10:00Z,31.27,humidity,bed
2023-04-27T05:15:00Z,31.07368421,humidity,bed
2023-04-27T05:20:00Z,31.01764706,humidity,bed
2023-04-27T05:25:00Z,30.32,humidity,bed
2023-04-27T05:30:00Z,30.05625,humidity,bed
2023-04-27T05:35:00Z,30.08888889,humidity,bed
2023-04-27T05:40:00Z,30.25,humidity,bed
2023-04-27T05:45:00Z,30.55263158,humidity,bed
2023-04-27T05:50:00Z,30.78,humidity,bed
2023-04-27T05:55:00Z,30.81666667,humidity,bed
2023-04-27T06:00:00Z,30.94705882,humidity,bed
2023-04-27T06:05:00Z,30.91052632,humidity,bed
2023-04-27T06:10:00Z,30.925,humidity,bed
2023-04-27T06:15:00Z,30.88333333,humidity,bed
2023-04-27T06:20:00Z,30.68125,humidity,bed
2023-04-27T06:25:00Z,30.64736842,humidity,bed
2023-04-27T06:30:00Z,30.565,humidity,bed
2023-04-27T06:35:00Z,30.68421053,humidity,bed
2023-04-27T06:40:00Z,30.8375,humidity,bed
2023-04-27T06:45:00Z,30.795,humidity,bed
2023-04-27T06:50:00Z,30.935,humidity,bed
2023-04-27T06:55:00Z,30.69444444,humidity,bed
2023-04-27T07:00:00Z,30.92941176,humidity,bed
2023-04-27T07:05:00Z,30.955,humidity,bed
2023-04-27T07:10:00Z,30.86,humidity,bed
2023-04-27T07:15:00Z,31.02777778,humidity,bed
2023-04-27T07:20:00Z,30.86875,humidity,bed
2023-04-27T07:25:00Z,31.205,humidity,bed
2023-04-27T07:30:00Z,30.92,humidity,bed
2023-04-27T07:35:00Z,30.84736842,humidity,bed
2023-04-27T07:40:00Z,30.70588235,humidity,bed
2023-04-27T07:45:00Z,30.475,humidity,bed
2023-04-27T07:50:00Z,30.305,humidity,bed
2023-04-27T07:55:00Z,30.10588235,humidity,bed
2023-04-27T08:00:00Z,29.98823529,humidity,bed
2023-04-27T08:05:00Z,29.98,humidity,bed
2023-04-27T08:10:00Z,29.905,humidity,bed
2023-04-27T08:15:00Z,29.83888889,humidity,bed
2023-04-27T08:20:00Z,29.92222222,humidity,bed
2023-04-27T08:25:00Z,29.885,humidity,bed
2023-04-27T08:30:00Z,29.755,humidity,bed
2023-04-27T08:35:00Z,29.76666667,humidity,bed
2023-04-27T08:40:00Z,29.7,humidity,bed
2023-04-27T08:45:00Z,29.41,humidity,bed
2023-04-27T08:50:00Z,29.365,humidity,bed
2023-04-27T08:55:00Z,29.49444444,humidity,bed
2023-04-27T09:00:00Z,29.31111111,humidity,bed
2023-04-27T09:05:00Z,29.425,humidity,bed
2023-04-27T09:10:00Z,29.67,humidity,bed
2023-04-27T09:15:00Z,29.64117647,humidity,bed
2023-04-27T09:20:00Z,29.58823529,humidity,bed
2023-04-27T09:25:00Z,29.33,humidity,bed
2023-04-27T09:30:00Z,28.645,humidity,bed
2023-04-27T09:35:00Z,28.47647059,humidity,bed
2023-04-27T09:40:00Z,28.8,humidity,bed
2023-04-27T09:45:00Z,28.975,humidity,bed
2023-04-27T09:50:00Z,29.395,humidity,bed
2023-04-27T09:55:00Z,29.49411765,humidity,bed
2023-04-27T10:00:00Z,29.28888889,humidity,bed
2023-04-27T10:05:00Z,29.385,humidity,bed
2023-04-27T10:10:00Z,29.24,humidity,bed
2023-04-27T10:15:00Z,29.29411765,humidity,bed
2023-04-27T10:20:00Z,29.3,humidity,bed
2023-04-27T10:25:00Z,29.3,humidity,bed
2023-04-27T10:30:00Z,29.39,humidity,bed
2023-04-27T10:35:00Z,29.46470588,humidity,bed
2023-04-27T10:40:00Z,29.49444444,humidity,bed
2023-04-27T10:45:00Z,29.445,humidity,bed
2023-04-27T10:50:00Z,29.475,humidity,bed
2023-04-27T10:55:00Z,29.54117647,humidity,bed
2023-04-27T11:00:00Z,29.51111111,humidity,bed
2023-04-27T11:05:00Z,29.515,humidity,bed
2023-04-27T11:10:00Z,29.675,humidity,bed
2023-04-27T11:15:00Z,29.60625,humidity,bed
2023-04-27T11:20:00Z,29.55789474,humidity,bed
2023-04-27T11:25:00Z,29.6,humidity,bed
2023-04-27T11:30:00Z,29.615,humidity,bed
2023-04-27T11:35:00Z,29.63888889,humidity,bed
2023-04-27T11:40:00Z,29.68888889,humidity,bed
2023-04-27T11:45:00Z,29.59,humidity,bed
2023-04-27T11:50:00Z,29.61052632,humidity,bed
2023-04-27T11:55:00Z,29.65294118,humidity,bed
2023-04-27T12:00:00Z,29.63333333,humidity,bed
2023-04-27T12:05:00Z,29.6,humidity,bed
2023-04-27T12:10:00Z,29.615,humidity,bed
2023-04-27T12:15:00Z,29.6125,humidity,bed
2023-04-27T12:20:00Z,29.34736842,humidity,bed
2023-04-27T12:25:00Z,29.305,humidity,bed
2023-04-27T12:30:00Z,29.29,humidity,bed
2023-04-27T12:35:00Z,29.275,humidity,bed
2023-04-27T12:40:00Z,29.35263158,humidity,bed
2023-04-27T12:45:00Z,28.96,humidity,bed
2023-04-27T12:50:00Z,28.775,humidity,bed
2023-04-27T12:55:00Z,28.78823529,humidity,bed
2023-04-27T13:00:00Z,28.76666667,humidity,bed
2023-04-27T13:05:00Z,28.81,humidity,bed
2023-04-27T13:10:00Z,28.76842105,humidity,bed
2023-04-27T13:15:00Z,28.9625,humidity,bed
2023-04-27T13:20:00Z,29.11052632,humidity,bed
2023-04-27T13:25:00Z,29.3,humidity,bed
2023-04-27T13:30:00Z,29.585,humidity,bed
2023-04-27T13:35:00Z,30.00625,humidity,bed
2023-04-27T13:40:00Z,30.275,humidity,bed
2023-04-27T13:45:00Z,30.52,humidity,bed
2023-04-27T13:50:00Z,30.67368421,humidity,bed
2023-04-27T13:55:00Z,30.6625,humidity,bed
2023-04-27T14:00:00Z,30.58947368,humidity,bed
2023-04-27T14:05:00Z,30.6,humidity,bed
2023-04-27T14:10:00Z,30.48421053,humidity,bed
2023-04-27T14:15:00Z,30.36470588,humidity,bed
2023-04-27T14:20:00Z,30.33888889,humidity,bed
2023-04-27T14:25:00Z,30.09,humidity,bed
2023-04-27T14:30:00Z,30.17777778,humidity,bed
2023-04-27T14:35:00Z,30.02352941,humidity,bed
2023-04-27T14:40:00Z,29.93684211,humidity,bed
2023-04-27T14:45:00Z,29.88,humidity,bed
2023-04-27T14:50:00Z,29.77368421,humidity,bed
2023-04-27T14:55:00Z,29.7375,humidity,bed
2023-04-27T15:00:00Z,29.64736842,humidity,bed
2023-04-27T15:05:00Z,29.655,humidity,bed
2023-04-27T15:10:00Z,29.55555556,humidity,bed
2023-04-27T15:15:00Z,29.54705882,humidity,bed
2023-04-27T15:20:00Z,29.545,humidity,bed
2023-04-27T15:25:00Z,29.4,humidity,bed
2023-04-27T15:30:00Z,29.35789474,humidity,bed
2023-04-27T15:35:00Z,29.30588235,humidity,bed
2023-04-27T15:40:00Z,29.235,humidity,bed
2023-04-27T15:45:00Z,29.155,humidity,bed
2023-04-27T15:50:00Z,29.25555556,humidity,bed
2023-04-27T15:55:00Z,29.18235294,humidity,bed
2023-04-27T16:00:00Z,29.15789474,humidity,bed
2023-04-27T16:05:00Z,29.12,humidity,bed
2023-04-27T16:10:00Z,29.03333333,humidity,bed
2023-04-27T16:15:00Z,28.98235294,humidity,bed
2023-04-27T16:20:00Z,28.82105263,humidity,bed
2023-04-27T16:25:00Z,28.8,humidity,bed
2023-04-27T16:30:00Z,28.7,humidity,bed
2023-04-27T16:35:00Z,28.55,humidity,bed
2023-04-27T16:40:00Z,28.545,humidity,bed
2023-04-27T16:45:00Z,28.43,humidity,bed
2023-04-27T16:50:00Z,28.35555556,humidity,bed
2023-04-27T16:55:00Z,28.15294118,humidity,bed
2023-04-27T17:00:00Z,28,humidity,bed
2023-04-27T17:05:00Z,27.755,humidity,bed
2023-04-27T17:10:00Z,27.24444444,humidity,bed
2023-04-27T17:15:00Z,27.15882353,humidity,bed
2023-04-27T17:20:00Z,26.975,humidity,bed
2023-04-27T17:25:00Z,26.795,humidity,bed
2023-04-27T17:30:00Z,26.83888889,humidity,bed
2023-04-27T17:35:00Z,26.71176471,humidity,bed
2023-04-27T17:40:00Z,26.455,humidity,bed
2023-04-27T17:45:00Z,26.21,humidity,bed
2023-04-27T17:50:00Z,26.33529412,humidity,bed
2023-04-27T17:55:00Z,26.33529412,humidity,bed
2023-04-27T18:00:00Z,26.615,humidity,bed
2023-04-27T18:05:00Z,26.84,humidity,bed
2023-04-27T18:10:00Z,27.06111111,humidity,bed
2023-04-27T18:15:00Z,26.93125,humidity,bed
2023-04-27T18:20:00Z,27.05,humidity,bed
2023-04-27T18:25:00Z,26.86,humidity,bed
2023-04-27T18:30:00Z,26.73888889,humidity,bed
2023-04-27T18:35:00Z,26.47222222,humidity,bed
2023-04-27T18:40:00Z,26.465,humidity,bed
2023-04-27T18:45:00Z,26.225,humidity,bed
2023-04-27T18:50:00Z,25.77647059,humidity,bed
2023-04-27T18:55:00Z,25.95882353,humidity,bed
2023-04-27T19:00:00Z,25.85,humidity,bed
2023-04-27T19:05:00Z,25.645,humidity,bed
2023-04-27T19:10:00Z,25.3,humidity,bed
2023-04-27T19:15:00Z,25.52352941,humidity,bed
2023-04-27T19:20:00Z,25.62,humidity,bed
2023-04-27T19:25:00Z,25.56,humidity,bed
2023-04-27T19:30:00Z,25.58888889,humidity,bed
2023-04-27T19:35:00Z,25.26666667,humidity,bed
2023-04-27T19:40:00Z,25.075,humidity,bed
2023-04-27T19:45:00Z,24.88,humidity,bed
2023-04-27T19:50:00Z,24.81176471,humidity,bed
2023-04-27T19:55:00Z,24.28333333,humidity,bed
2023-04-27T20:00:00Z,24.355,humidity,bed
2023-04-27T20:05:00Z,24.37,humidity,bed
2023-04-27T20:10:00Z,24.62777778,humidity,bed
2023-04-27T20:15:00Z,24.58235294,humidity,bed
2023-04-27T20:20:00Z,24.585,humidity,bed
2023-04-27T20:25:00Z,24.63,humidity,bed
2023-04-27T20:30:00Z,24.70588235,humidity,bed
2023-04-27T20:35:00Z,24.72222222,humidity,bed
2023-04-27T20:40:00Z,24.765,humidity,bed
2023-04-27T20:45:00Z,24.805,humidity,bed
2023-04-27T20:50:00Z,24.72941176,humidity,bed
2023-04-27T20:55:00Z,24.65882353,humidity,bed
2023-04-27T21:00:00Z,24.635,humidity,bed
2023-04-27T21:05:00Z,24.61,humidity,bed
2023-04-27T21:10:00Z,24.67647059,humidity,bed
2023-04-27T21:15:00Z,24.50555556,humidity,bed
2023-04-27T21:20:00Z,24.63,humidity,bed
2023-04-27T21:25:00Z,24.46,humidity,bed
2023-04-27T21:30:00Z,24.02777778,humidity,bed
2023-04-27T21:35:00Z,24.31578947,humidity,bed
2023-04-27T21:40:00Z,24.47,humidity,bed
2023-04-27T21:45:00Z,24.36,humidity,bed
2023-04-27T21:50:00Z,24.52352941,humidity,bed
2023-04-27T21:55:00Z,24.56666667,humidity,bed
2023-04-27T22:00:00Z,24.47,humidity,bed
2023-04-27T22:05:00Z,24.46,humidity,bed
2023-04-27T22:10:00Z,24.42352941,humidity,bed
2023-04-27T22:15:00Z,24.44444444,humidity,bed
2023-04-27T22:20:00Z,24.11,humidity,bed
2023-04-27T22:25:00Z,23.805,humidity,bed
2023-04-27T22:30:00Z,26.64117647,humidity,bed
2023-04-27T22:35:00Z,24.7,humidity,bed
2023-04-27T22:40:00Z,26.71,humidity,bed
2023-04-27T22:45:00Z,25.645,humidity,bed
2023-04-27T22:50:00Z,26.20588235,humidity,bed
2023-04-27T22:55:00Z,26.75263158,humidity,bed
2023-04-27T23:00:00Z,25.355,humidity,bed
2023-04-27T23:05:00Z,27.01,humidity,bed
2023-04-27T23:10:00Z,25.21875,humidity,bed
2023-04-27T23:15:00Z,27.23513514,humidity,bed
2023-04-27T23:20:00Z,25.45,humidity,bed
2023-04-27T23:25:00Z,26.95,humidity,bed
2023-04-27T23:30:00Z,25.60625,humidity,bed
2023-04-27T23:35:00Z,27.28947368,humidity,bed
2023-04-27T23:40:00Z,26.515,humidity,bed
2023-04-27T23:45:00Z,27.89,humidity,bed
2023-04-27T23:50:00Z,27.68823529,humidity,bed
2023-04-27T23:55:00Z,27.56111111,humidity,bed
2023-04-28T00:00:00Z,28.085,humidity,bed
2023-04-28T00:05:00Z,27.46315789,humidity,bed
2023-04-28T00:10:00Z,29.12352941,humidity,bed
2023-04-28T00:15:00Z,27.44210526,humidity,bed
2023-04-28T00:20:00Z,28.635,humidity,bed
2023-04-28T00:25:00Z,27.72105263,humidity,bed
2023-04-28T00:30:00Z,29.1,humidity,bed
2023-04-28T00:35:00Z,30.72222222,humidity,bed
2023-04-28T00:40:00Z,33.605,humidity,bed
2023-04-28T00:45:00Z,31.6,humidity,bed
2023-04-28T00:50:00Z,31.86470588,humidity,bed
2023-04-28T00:55:00Z,30.64736842,humidity,bed
2023-04-28T01:00:00Z,31.305,humidity,bed
2023-04-28T01:05:00Z,30.745,humidity,bed
2023-04-28T01:10:00Z,30.11875,humidity,bed
2023-04-28T01:15:00Z,30.42105263,humidity,bed
2023-04-28T01:20:00Z,29.555,humidity,bed
2023-04-28T01:25:00Z,30.97894737,humidity,bed
2023-04-28T01:30:00Z,29.52941176,humidity,bed
2023-04-28T01:35:00Z,31.77368421,humidity,bed
2023-04-28T01:40:00Z,36.24,humidity,bed
2023-04-28T01:45:00Z,37.07894737,humidity,bed
2023-04-28T01:50:00Z,36.33125,humidity,bed
2023-04-28T01:55:00Z,35.84210526,humidity,bed
2023-04-28T02:00:00Z,34.55,humidity,bed
2023-04-28T02:05:00Z,33.64,humidity,bed
2023-04-28T02:10:00Z,33.21176471,humidity,bed
2023-04-28T02:15:00Z,33.07894737,humidity,bed
2023-04-28T02:20:00Z,33.535,humidity,bed
2023-04-28T02:25:00Z,33.65263158,humidity,bed
2023-04-28T02:30:00Z,33.94117647,humidity,bed
2023-04-28T02:35:00Z,34.205,humidity,bed
2023-04-28T02:40:00Z,34.9,humidity,bed
2023-04-28T02:45:00Z,35.37058824,humidity,bed
2023-04-28T02:50:00Z,35.485,humidity,bed
2023-04-28T02:55:00Z,35.515,humidity,bed
2023-04-28T03:00:00Z,35.77647059,humidity,bed
2023-04-28T03:05:00Z,35.74444444,humidity,bed
2023-04-28T03:10:00Z,36.24,humidity,bed
2023-04-28T03:15:00Z,36.57,humidity,bed
2023-04-28T03:20:00Z,36.72352941,humidity,bed
2023-04-28T03:25:00Z,36.50555556,humidity,bed
2023-04-28T03:30:00Z,36.535,humidity,bed
2023-04-28T03:35:00Z,36.58,humidity,bed
2023-04-28T03:40:00Z,36.85882353,humidity,bed
2023-04-28T03:45:00Z,37.25555556,humidity,bed
2023-04-28T03:50:00Z,37.225,humidity,bed
2023-04-28T03:55:00Z,37.23,humidity,bed
2023-04-28T04:00:00Z,37.31666667,humidity,bed
2023-04-28T04:05:00Z,37.14444444,humidity,bed
2023-04-28T04:10:00Z,37.06,humidity,bed
2023-04-28T04:15:00Z,37.21,humidity,bed
2023-04-28T04:20:00Z,37.6,humidity,bed
2023-04-28T04:25:00Z,37.48888889,humidity,bed
2023-04-28T04:30:00Z,37.775,humidity,bed
2023-04-28T04:35:00Z,37.825,humidity,bed
2023-04-28T04:40:00Z,37.75,humidity,bed
2023-04-28T04:45:00Z,37.87222222,humidity,bed
2023-04-28T04:50:00Z,37.86,humidity,bed
2023-04-28T04:55:00Z,37.925,humidity,bed
2023-04-28T05:00:00Z,37.92941176,humidity,bed
2023-04-28T05:05:00Z,37.93333333,humidity,bed
2023-04-28T05:10:00Z,36.99,humidity,bed
2023-04-28T05:15:00Z,37.42631579,humidity,bed
2023-04-28T05:20:00Z,37.44117647,humidity,bed
2023-04-28T05:25:00Z,37.02105263,humidity,bed
2023-04-28T05:30:00Z,37.37,humidity,bed
2023-04-28T05:35:00Z,36.045,humidity,bed
2023-04-28T05:40:00Z,37.3625,humidity,bed
2023-04-28T05:45:00Z,35.98947368,humidity,bed
2023-04-28T05:50:00Z,37.455,humidity,bed
2023-04-28T05:55:00Z,35.885,humidity,bed
2023-04-28T06:00:00Z,36.59375,humidity,bed
2023-04-28T06:05:00Z,36.00526316,humidity,bed
2023-04-28T06:10:00Z,35.855,humidity,bed
2023-04-28T06:15:00Z,35.835,humidity,bed
2023-04-28T06:20:00Z,34.99375,humidity,bed
2023-04-28T06:25:00Z,36.19444444,humidity,bed
2023-04-28T06:30:00Z,34.88,humidity,bed
2023-04-28T06:35:00Z,35.87,humidity,bed
2023-04-28T06:40:00Z,34.8125,humidity,bed
2023-04-28T06:45:00Z,35.94736842,humidity,bed
2023-04-28T06:50:00Z,34.87,humidity,bed
2023-04-28T06:55:00Z,35.61052632,humidity,bed
2023-04-28T07:00:00Z,34.60555556,humidity,bed
2023-04-28T07:05:00Z,36,humidity,bed
2023-04-28T07:10:00Z,34.905,humidity,bed
2023-04-28T07:15:00Z,35.88421053,humidity,bed
2023-04-28T07:20:00Z,34.975,humidity,bed
2023-04-28T07:25:00Z,35.28947368,humidity,bed
2023-04-28T07:30:00Z,35.075,humidity,bed
2023-04-28T07:35:00Z,35.37222222,humidity,bed
2023-04-28T07:40:00Z,35.11212121,humidity,bed
2023-04-28T07:45:00Z,34.68947368,humidity,bed
2023-04-28T07:50:00Z,35.785,humidity,bed
2023-04-28T07:55:00Z,35.18421053,humidity,bed
2023-04-28T08:00:00Z,36.24705882,humidity,bed
2023-04-28T08:05:00Z,35.47894737,humidity,bed
2023-04-28T08:10:00Z,36.35,humidity,bed
2023-04-28T08:15:00Z,35.64210526,humidity,bed
2023-04-28T08:20:00Z,38.53529412,humidity,bed
2023-04-28T08:25:00Z,41.08947368,humidity,bed
2023-04-28T08:30:00Z,42.51,humidity,bed
2023-04-28T08:35:00Z,43.67368421,humidity,bed
2023-04-28T08:40:00Z,44.11111111,humidity,bed
2023-04-28T08:45:00Z,43.98421053,humidity,bed
2023-04-28T08:50:00Z,43.68,humidity,bed
2023-04-28T08:55:00Z,43.34210526,humidity,bed
2023-04-28T09:00:00Z,42.77058824,humidity,bed
2023-04-28T09:05:00Z,42.38421053,humidity,bed
2023-04-28T09:10:00Z,42.28,humidity,bed
2023-04-28T09:15:00Z,42.08421053,humidity,bed
2023-04-28T09:20:00Z,41.98235294,humidity,bed
2023-04-28T09:25:00Z,41.79473684,humidity,bed
2023-04-28T09:30:00Z,41.865,humidity,bed
2023-04-28T09:35:00Z,41.97368421,humidity,bed
2023-04-28T09:40:00Z,42.18235294,humidity,bed
2023-04-28T09:45:00Z,42.26315789,humidity,bed
2023-04-28T09:50:00Z,42.395,humidity,bed
2023-04-28T09:55:00Z,42.32631579,humidity,bed
2023-04-28T10:00:00Z,42.25625,humidity,bed
2023-04-28T10:05:00Z,42.27894737,humidity,bed
2023-04-28T10:10:00Z,42.195,humidity,bed
2023-04-28T10:15:00Z,42.24736842,humidity,bed
2023-04-28T10:20:00Z,42.2,humidity,bed
2023-04-28T10:25:00Z,42.23684211,humidity,bed
2023-04-28T10:30:00Z,42.345,humidity,bed
2023-04-28T10:35:00Z,42.43684211,humidity,bed
2023-04-28T10:40:00Z,42.41764706,humidity,bed
2023-04-28T10:45:00Z,42.56842105,humidity,bed
2023-04-28T10:50:00Z,42.49,humidity,bed
2023-04-28T10:55:00Z,42.62631579,humidity,bed
2023-04-28T11:00:00Z,42.6875,humidity,bed
2023-04-28T11:05:00Z,42.65263158,humidity,bed
2023-04-28T11:10:00Z,42.725,humidity,bed
2023-04-28T11:15:00Z,42.67894737,humidity,bed
2023-04-28T11:20:00Z,42.77058824,humidity,bed
2023-04-28T11:25:00Z,43.05263158,humidity,bed
2023-04-28T11:30:00Z,43.05,humidity,bed
2023-04-28T11:35:00Z,42.89473684,humidity,bed
2023-04-28T11:40:00Z,42.98235294,humidity,bed
2023-04-28T11:45:00Z,42.945,humidity,bed
2023-04-28T11:50:00Z,42.84,humidity,bed
2023-04-28T11:55:00Z,42.53333333,humidity,bed
2023-04-28T12:00:00Z,42.52941176,humidity,bed
2023-04-28T12:05:00Z,42.985,humidity,bed
2023-04-28T12:10:00Z,43.105,humidity,bed
2023-04-28T12:15:00Z,43.23157895,humidity,bed
2023-04-28T12:20:00Z,43.07647059,humidity,bed
2023-04-28T12:25:00Z,42.97894737,humidity,bed
2023-04-28T12:30:00Z,43.16,humidity,bed
2023-04-28T12:35:00Z,43.03157895,humidity,bed
2023-04-28T12:40:00Z,42.7125,humidity,bed
2023-04-28T12:45:00Z,42.65263158,humidity,bed
2023-04-28T12:50:00Z,42.755,humidity,bed
2023-04-28T12:55:00Z,42.80555556,humidity,bed
2023-04-28T13:00:00Z,42.90588235,humidity,bed
2023-04-28T13:05:00Z,43.22105263,humidity,bed
2023-04-28T13:10:00Z,43.315,humidity,bed
2023-04-28T13:15:00Z,43.31666667,humidity,bed
2023-04-28T13:20:00Z,43.30555556,humidity,bed
2023-04-28T13:25:00Z,43.35,humidity,bed
2023-04-28T13:30:00Z,43.29,humidity,bed
2023-04-28T13:35:00Z,43.305,humidity,bed
2023-04-28T13:40:00Z,43.4,humidity,bed
2023-04-28T13:45:00Z,44.41,humidity,bed
2023-04-28T13:50:00Z,45.01,humidity,bed
2023-04-28T13:55:00Z,45.31052632,humidity,bed
2023-04-28T14:00:00Z,48.32352941,humidity,bed
2023-04-28T14:05:00Z,52.87894737,humidity,bed
2023-04-28T14:10:00Z,53.08,humidity,bed
2023-04-28T14:15:00Z,51.74210526,humidity,bed
2023-04-28T14:20:00Z,49.9875,humidity,bed
2023-04-28T14:25:00Z,47.85789474,humidity,bed
2023-04-28T14:30:00Z,47.27,humidity,bed
2023-04-28T14:35:00Z,46.66666667,humidity,bed
2023-04-28T14:40:00Z,46.34117647,humidity,bed
2023-04-28T14:45:00Z,46.285,humidity,bed
2023-04-28T14:50:00Z,46.56,humidity,bed
2023-04-28T14:55:00Z,46.16842105,humidity,bed
2023-04-28T15:00:00Z,46.11666667,humidity,bed
2023-04-28T15:05:00Z,46.045,humidity,bed
2023-04-28T15:10:00Z,46.14,humidity,bed
2023-04-28T15:15:00Z,46.18888889,humidity,bed
2023-04-28T15:20:00Z,46.1375,humidity,bed
2023-04-28T15:25:00Z,46.185,humidity,bed
2023-04-28T15:30:00Z,46.27,humidity,bed
2023-04-28T15:35:00Z,46.19473684,humidity,bed
2023-04-28T15:40:00Z,46.00625,humidity,bed
2023-04-28T15:45:00Z,45.61052632,humidity,bed
2023-04-28T15:50:00Z,45.52,humidity,bed
2023-04-28T15:55:00Z,45.7,humidity,bed
2023-04-28T16:00:00Z,45.51764706,humidity,bed
2023-04-28T16:05:00Z,45.44736842,humidity,bed
2023-04-28T16:10:00Z,45.68,humidity,bed
2023-04-28T16:15:00Z,45.86315789,humidity,bed
2023-04-28T16:20:00Z,45.34705882,humidity,bed
2023-04-28T16:25:00Z,44.71052632,humidity,bed
2023-04-28T16:30:00Z,44.495,humidity,bed
2023-04-28T16:35:00Z,44.8,humidity,bed
2023-04-28T16:40:00Z,44.53529412,humidity,bed
2023-04-28T16:45:00Z,44.185,humidity,bed
2023-04-28T16:50:00Z,43.825,humidity,bed
2023-04-28T16:55:00Z,43.92777778,humidity,bed
2023-04-28T17:00:00Z,44.075,humidity,bed
2023-04-28T17:05:00Z,44.675,humidity,bed
2023-04-28T17:10:00Z,45.06,humidity,bed
2023-04-28T17:15:00Z,45.22105263,humidity,bed
2023-04-28T17:20:00Z,45.34705882,humidity,bed
2023-04-28T17:25:00Z,45.45789474,humidity,bed
2023-04-28T17:30:00Z,45.35,humidity,bed
2023-04-28T17:35:00Z,45.23,humidity,bed
2023-04-28T17:40:00Z,45.1125,humidity,bed
2023-04-28T17:45:00Z,44.94736842,humidity,bed
2023-04-28T17:50:00Z,44.905,humidity,bed
2023-04-28T17:55:00Z,45.04210526,humidity,bed
2023-04-28T18:00:00Z,44.94705882,humidity,bed
2023-04-28T18:05:00Z,44.83684211,humidity,bed
2023-04-28T18:10:00Z,44.455,humidity,bed
2023-04-28T18:15:00Z,44.1,humidity,bed
2023-04-28T18:20:00Z,43.83529412,humidity,bed
2023-04-28T18:25:00Z,43.38421053,humidity,bed
2023-04-28T18:30:00Z,42.985,humidity,bed
2023-04-28T18:35:00Z,42.60526316,humidity,bed
2023-04-28T18:40:00Z,42.23529412,humidity,bed
2023-04-28T18:45:00Z,41.93684211,humidity,bed
2023-04-28T18:50:00Z,41.73,humidity,bed
2023-04-28T18:55:00Z,41.65263158,humidity,bed
2023-04-28T19:00:00Z,41.41111111,humidity,bed
2023-04-28T19:05:00Z,40.87894737,humidity,bed
2023-04-28T19:10:00Z,40.965,humidity,bed
2023-04-28T19:15:00Z,41.61578947,humidity,bed
2023-04-28T19:20:00Z,41.86470588,humidity,bed
2023-04-28T19:25:00Z,42.08947368,humidity,bed
2023-04-28T19:30:00Z,42.265,humidity,bed
2023-04-28T19:35:00Z,42.23157895,humidity,bed
2023-04-28T19:40:00Z,42.18823529,humidity,bed
2023-04-28T19:45:00Z,42.1,humidity,bed
2023-04-28T19:50:00Z,42.17,humidity,bed
2023-04-28T19:55:00Z,42.34736842,humidity,bed
2023-04-28T20:00:00Z,42.28823529,humidity,bed
2023-04-28T20:05:00Z,42.27368421,humidity,bed
2023-04-28T20:10:00Z,42.315,humidity,bed
2023-04-28T20:15:00Z,42.27894737,humidity,bed
2023-04-28T20:20:00Z,42.7125,humidity,bed
2023-04-28T20:25:00Z,42.82105263,humidity,bed
2023-04-28T20:30:00Z,43.185,humidity,bed
2023-04-28T20:35:00Z,43.13684211,humidity,bed
2023-04-28T20:40:00Z,42.8875,humidity,bed
2023-04-28T20:45:00Z,42.78421053,humidity,bed
